Folio,Porcion Viaje,"Fecha Llegada 
(Mes/Dia/Año)",Fecha Partida (Mes/Dia/Año) ,"Pueblo, Municipio Partida",Estado/Departamento,País ,Latitude , Longitude,Elevation (meters),Tiempo Ubicacion,Metodo de Transporte (Tiempo en Transito),Paradas Interinas,Comentarios,Cargaba niños?,Grabacion,Iniciales Revisor,,,,,,
195,17,,,Tecún Umán,San Marcos,Guatemala,14.651817000,-90.455039000,1485,,,,,,,,,,,,,
195,18,2-3 de oct,,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,horas (en el hospital),lancha,Quetzaltenango,,,,,,,,,,
195,19,,,Tapachula,Chiapas,México,14.907640000,-92.268100000,158,,combi,,,,,,,,,,,
195,20,,,Pijijiapan,Chiapas,México,15.684800000,-93.210900000,47,,combi,,,,,,,,,,,
195,21,,,Tonalá,Chiapas,México,16.090170000,-93.758800000,48,,combi,,,,,,,,,,,
195,22,,,Arriaga,Chiapas,México,16.233450000,-93.910200000,47,,combi,,,,,,,,,,,
195,23,aprox. 11 de oct,,Juchitán,Oaxaca,México,16.441060000,-95.021700000,22,2 días en un albergue,combi,,aprox. 1 semana desde Cd Hidalgo,,,,,,,,,
195,24,,,Oaxaca,Oaxaca,México,17.069000000,-96.732500000,1570,,combi,,,,,,,,,,,
195,25,,,Puebla,Puebla,México,19.032840000,-98.185300000,2145,2 días,combi,,,,,,,,,,,
195,26,,,CDMX,Estado de Mexico,Mexico,19.368636180,-99.115821210,2239,"3 días, durmieron en la calle",combi,,,,,,,,,,,
195,27,,,San Juan del Río,Querétaro,México,20.389980000,-99.985900000,1931,4 días en casa de un amigo,bus,,,,,,,,,,,
195,28,,,Querétaro,Querétaro,Mexico,20.567060000,-100.387000000,1882,"3 noches - 1 noche en un refugio, 2 noches esperando al tren en un monte",en pié,,,,,,,,,,,
195,29,,,SLP,San Luis Potosi,Mexico,22.168750000,-100.977000000,1870,2-3 días afuera esperando al tren,tren,,,,,,,,,,,
195,30,,,Saltillo,Coahuila,Mexico,25.404100000,-101.025000000,1590,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
199,1,1/1/2000,22 de sept,Langue,Valle,Honduras,13.621655250,-87.655494240,147,,,,,No,,DW,,,,,,
199,2,22 de sept,23 de sept,San Pedro Sula,Cortés,Honduras,15.505839510,-87.993252450,90,1 noche,1 día en bus,,,,,,,,,,,
199,3,23 de sept,24 de sept,frontera Corinto,Cortés,Honduras,15.585330000,-88.370400000,21,1 noche en la calle,1 día,,,,,,,,,,,
199,4,,,Cinchado,Izabal,Guatemala,15.601117240,-88.428293970,13,,,,,,,,,,,,,
199,5,,,Ciudad Guatemala,Guatemala,Guatemala,14.621554770,-90.517284220,1495,6 días,combi,,,,,,,,,,,
199,6,,,frontera la Técnica,Petén,Guatemala,16.816330000,-90.884100000,112,,"2 días en pié, cruzó el río en lancha",,,,,,,,,,,
199,7,1 de oct,9 de oct,Ocosingo,Chiapas,México,16.906198790,-92.095659740,894,8 días,,,,,,,,,,,,
199,8,,,San Cristóbal de las Casas,,México,16.734100350,-92.638915190,2131,,,,,,,,,,,,,
199,9,,,Tuxtla,Chiapas,México,16.756710000,-93.122700000,535,,,,,,,,,,,,,
199,10,,,Raudales Malpaso,Chiapas,México,17.189588380,-93.606026090,140,,,,,,,,,,,,,
199,11,,,Las Choapas,Veracruz,México,17.915850000,-94.094200000,26,,,,,,,,,,,,,
199,12,15-16 de oct,,Coatzalcoalcos,Veracruz,México,18.133490000,-94.457800000,38,,6-8 días desde Ocosingo,,,,,,,,,,,
199,13,aprox. 17 de oct,,Córdoba,Veracruz,México,18.884102700,-96.923512640,825,3 días,,,,,,,,,,,,
199,14,,,CDMX,Estado de México,México,19.433188420,-99.132055040,2239,1 noche,autobús,,,,,,,,,,,
199,15,,,Huehuetoca,Estado de México,México,19.827870720,-99.203822540,2255,,,,,,,,,,,,,
199,16,,,Celaya,Guanajuato,México,20.529110000,-100.827000000,1757,2 días en la Casa del Migrante,tren,"Querétaro, San Juan del Río",,,,,,,,,,
199,17,,,SLP,SLP,México,22.161180000,-100.977000000,1870,"1 día, 1 noche",,,,,,,,,,,,
199,18,23 de oct,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,1 noche,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
206,1,,9/16/2023,Danli,El Paraíso,Honduras,14.041258333,-86.570013009,749,,,,,,,JA,,,,,,
206,2,9/17/2023,,Frontera,,Guatemala,,,,,,,,,,JA,,,,,,
206,3,,,Ciudad de Guatemala,Guatemala City,Guatemala,14.635635661,-90.492422770,1477,,bus,,,,,JA,,,,,,
206,4,,,Tecún Uman,Guatemala City,Guatemala,14.667843246,-90.510630075,1485,,bus,,,,,JA,,,,,,
206,5,9/18/2023,,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,,,,,,JA,,,,,,
206,6,9/19/2023,,Tapachula,Chiapas,México,14.90985,-92.2608,158,2 semanas,,,,,,JA,,,,,,
206,7,,,Huixtla,Chiapas,México,15.133089031,-92.462783939,36,,bus,,,,,JA,,,,,,
206,8,,,Escuintla,Chiapas,México,15.315951947,-92.655044672,89,,caminando,,,,,JA,,,,,,
206,9,,,Mapastepec,Chiapas,México,15.428261354,-92.887183899,38,,caminando,,,,,JA,,,,,,
206,10,,,Pijijiapan,Chiapas,México,15.684796061,-93.210894471,47,1 noche,caminando,,,,,JA,,,,,,
206,11,,,Tonolá,Chiapas,México,16.091289778,-93.759986851,48,,caminando,,,,,JA,,,,,,
206,12,,,Arriaga,Chiapas,México,16.239107939,-93.897479470,47,1 noche,caminando,,,,,JA,,,,,,
206,13,,,San Pedro Tapanatepec,Oaxaca,México,16.369065094,-94.194518114,58,,caminando,,,,,JA,,,,,,
206,14,,,Santo Domingo Zanatepec,Oaxaca,México,16.479813809,-94.350101489,68,,caminando,,,,,JA,,,,,,
206,15,,,Santo Domingo Ingenio,Oaxaca,México,16.579115278,-94.777406932,37,,caminando,,,,,JA,,,,,,
206,16,,,Santa María Jalapa del Marqués,Oaxaca,México,16.431644716,-95.458559235,197,,caminando,,,,,JA,,,,,,
206,17,,,Santiago Matatlán ,Oaxaca,México,16.877833891,-96.377683394,1766,,taxi,,,,,JA,,,,,,
206,18,,,Oaxaca,Oaxaca,México,17.038852018,-96.723677213,1570,,bus,,,,,JA,,,,,,
206,19,,,CDMX,México,México,19.433188415,-99.132055035,2239,1 noche,,,,,,JA,,,,,,
206,20,,,Lechería Ecatepec,México,México,19.548175119,-99.073389229,2270,,,,,,,JA,,,,,,
206,21,,,Huehuetoca,México,México,19.827870720,-99.203822544,2255,,,,,,,JA,,,,,,
206,22,,,Celaya,Guanajuato,México,20.528290000,-100.814000000,1757,1 día,bus,,,,,JA,,,,,,
206,23,,,Villagrán,Guanajuato,México,20.512115026,-100.989394335,1739,,caminando,,,,,JA,,,,,,
206,24,,,Salamanca,Guanajuato,México,20.57823181,-101.1915342,1715,,,,,,,JA,,,,,,
206,25,,,Irapuato,Guanajuato,México,20.673341372,-101.345342767,1721,,,,,,,JA,,,,,,
206,26,,,Silao,Guanajuato,México,20.950617142,-101.424993639,1781,,,,,,,JA,,,,,,
206,27,10/19/2023,,SLP,SLP,México,22.161180000,-100.977000000,1870,1 noche,bus,,,,,JA,,,,,,
206,28,,,Matehuala,SLP,México,23.647827168,-100.645055047,1583,2 noches,bus,,,,,JA,,,,,,
206,29,10/23/2023,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,caminando,,,,,JA,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
207,1,,8/28/2023,Medellín,Antioquia,Colombia,6.245662,-75.5716,1479,,,,,,,JA,,,,,,
207,2,,,Turbo,Antioquia,Colombia,8.094863636,-76.728275665,5,7 horas,bus,,,,,JA,,,,,,
207,3,,,Acandí,Chocó,Colombia,8.510121000,-77.278240000,9,"1,5 horas",lancha,,al primer campamento de la selva,,,JA,,,,,,
207,4,,,Frontera,,Colombia/Panama,,,,,,,,,,JA,,,,,,
207,5,,,Bajo Chiquito,Emberá-Wounaan,Panamá,8.457533557,-77.678325723,45,,,,,,,JA,,,,,,
207,6,,,ONU Panamá,Ciudad de Panamá,Panamá,8.987121507,-79.509923147,17,6 días, caminando,,,,,JA,,,,,,
207,7,,,Frontera,,Panamá/Costa Rica,,,,1 o 2 días,,,,,,JA,,,,,,
207,8,,,Frontera,,Costa Rica/Nicaragua,,,,1 o 2 días,,,descanso en un hotel,,,JA,,,,,,
207,9,,,Frontera,,Nicaragua,,,,1 o 2 días,,,,,,JA,,,,,,
207,10,,,Frontera,,Honduras,,,,6 o 7 horas,bus,,,,,JA,,,,,,
207,11,,10/12/2023,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,,,,,,JA,,,,,,
207,12,,,Tapachula,Chiapas,México,14.90985,-92.2608,158,,caminando,,,,,JA,,,,,,
207,13,,,Huixtla,Chiapas,México,15.133089031,-92.462783939,36,,caminando,,,,,JA,,,,,,
207,14,,,CDMX,México,México,19.433188415,-99.132055035,2239,,bus,,,,,JA,,,,,,
,,,,Lechería,México,México,19.548175119,-99.073389229,2270,,,,,,,,,,,,,
207,15,,,Huehuetoca,México,México,19.827870720,-99.203822544,2255,,,,,,,JA,,,,,,
207,16,,,Celaya,Guanajuato,México,20.528290000,-100.814000000,1757,,bus,,2 días de descanso,,,JA,,,,,,
207,17,,,SLP,SLP,México,22.161180000,-100.977000000,1870,1 noche,tren,,4 días,,,JA,,,,,,
207,18,,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,,,,,,JA,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
208,1,,8/17/2023,Teupasenti,El Paraíso,Honduras,14.221004402,-86.685879524,,,,,,,,JA,,,,,,
208,2,,,Tegucigalpa,Francisco Morazán,Honduras,14.050545932,-87.136318934,977,2 horas,bus,,cambiaron de bus,,,JA,,,,,,
208,3,,,San Pedro Sula,Cortés,Honduras,15.505839509,-87.993252447,90,4 horas,bus,,cambiaron de bus,,,JA,,,,,,
208,4,,8/20/2023,Tecun Uman,Guatemala City,Guatemala,14.667843246,-90.510630075,1485,,bus,,cambiaron de bus,,,JA,,,,,,
208,6,,8/20/2023,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,,,avansan el mismo día,,,JA,,,,,,
208,7,,10/10/2023,Tapachula,Chiapas,México,14.907640000,-92.268100000,158,,,,se queda más de un mes,,,JA,,,,,,
208,8,,,,,México,,,,,,,,,,JA,,,,,,
2008,9,,,Huixtla,Chiapas,México,15.133089031,-92.462783939,36,,,,,,,JA,,,,,,
208,10,,,Escuintla,Chiapas,México,15.315951947,-92.655044672,89,,,,,,,JA,,,,,,
208,11,,,Mapastepec,Chiapas,México,15.428261354,-92.887183899,38,,,,,,,JA,,,,,,
208,12,,,Pijijiapan,Chiapas,México,15.684796061,-93.210894471,47,,,,,,,JA,,,,,,
208,13,,,Tonolá,Chiapas,México,16.091289778,-93.759986851,48,,,,,,,JA,,,,,,
208,14,,,Arriaga,Chiapas,México,16.239107939,-93.897479470,47,,,,,,,JA,,,,,,
208,15,,,San Pedro Tapanatepec,Oaxaca,México,16.369065094,-94.194518114,58,,,,,,,JA,,,,,,
208,16,,,Santo Domingo,Oaxaca,México,16.479813809,-94.350101489,68,,,,,,,JA,,,,,,
208,17,,,Jalapa,Oaxaca,México,16.437827063,-95.445302238,170,,,,,,,JA,,,,,,
,18,,,CDMX,México,México,19.433188415,-99.132055035,2239,,bus,,,,,,,,,,,
,19,,,Huehuetoca,Estado de México,México,19.827243611,-99.199961532,,,bus/caminando,,,,,,,,,,,
208,20,,,Tula,Hidalgo,México,17.081666422,-96.744795612,,,bus/caminando,,,,,JA,,,,,,
208,21,,,Huichapan,Hidalgo,México,20.053871752,-99.338631595,,,bus/caminando,,,,,JA,,,,,,
208,22,,,San Isidro Crespo,Guanajuato,México,19.464187352,-99.255585863,,,tren,,,,,JA,,,,,,
208,23,,,Celaya,Guanajuato,México,20.528290000,-100.814000000,1757,,,,,,,JA,,,,,,
208,24,,,SLP,SLP,México,22.161180000,-100.977000000,1870,,chofer,,4 días de descanso,,,JA,,,,,,
208,25,,10/23/2023,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,3 días,caminando,,,,,JA,,,,,,
